wti,spread,n_completed,n_overruns,ess_d,tail_ess,n_admissible,n_eligible,wti_weighted_mean,brent_weighted_mean,wti_bias_abs,wti_bias_rel,ev_usd,cvar_usd,var_usd,decision_ratio,p_loss,mean_delta_usd,std_delta_usd,skew_delta,median_delta_usd,p10_delta_usd,p90_delta_usd,sigma_calibration_obs,scenario_price_range
66.75,4.0,10000,0,146.8275769869378,12.53007217321572,205,1917,66.48170763887339,71.46830032705036,0.2682923611266119,0.0040193612153799,805953.9797251717,5632021.157980431,4623198.249031639,0.1431020866431148,0.4225,-24912.704429999987,394264.9565737434,-0.0632304775278258,-9887.219999999914,-474998.1000000007,445489.2000000002,882,10.0
66.75,4.25,10000,0,156.1823197499964,12.861405494392429,216,1917,66.57317852176706,71.61363205613357,0.176821478232938,0.0026490109098567,888335.5887854439,5577127.945361223,4564883.533804341,0.1592819095219641,0.411,-37907.63719999998,403441.6336687344,-0.152594097591337,-18160.200000000183,-531388.6560000001,425613.52800000046,892,10.0
66.75,4.5,10000,10,161.2887361931267,13.160665403242788,222,1917,66.63486291315623,71.73741496946148,0.1151370868437737,0.0017249001774348,845069.1738579548,5626920.349112863,4526378.808431267,0.1501832479272943,0.4161,-47514.004785999976,410112.21766746,-0.1263634413004594,-25510.920000000624,-564476.7000000012,407413.2000000002,896,10.0
66.75,4.75,10000,11,165.812923202739,11.280570345636674,230,1917,66.70095901520335,71.85915601546992,0.0490409847966475,0.0007346964014479,749676.6310541743,5696470.600498352,4722401.410344242,0.1316037040529252,0.4253,-41593.40007999997,417374.7153335576,-0.121389455488325,-25525.169999999693,-569807.3400000001,449677.56000000006,900,10.0
66.75,5.0,10000,15,170.29638393455775,12.779879357938858,237,1917,66.77232953026935,71.98868888445492,0.0223295302693458,0.0003345247980426,797615.4729025731,5578327.199770462,4569904.125973066,0.1429847056901562,0.4265,-41173.04601799997,411662.6044363235,-0.1187377344568533,-22498.46999999997,-562763.2799999993,449677.56000000006,897,10.0
66.75,5.25,10000,20,168.4094563734519,12.792958755500973,240,1917,66.83607109877727,72.12171389146943,0.0860710987772677,0.0012894546633298,693846.5369920962,5679714.903016415,4717334.079408006,0.1221622121602625,0.4442,-47494.00950899997,424669.4031475567,-0.1002168583168484,-27643.86000000033,-599506.6199999992,456721.6200000001,901,10.0
66.75,5.5,10000,43,166.23074679051405,12.478786063691722,241,1917,66.89827918876668,72.24526949394415,0.1482791887666792,0.0022214110676656,706388.748492744,5663676.314109251,4640358.363978586,0.1247226552712768,0.4516,-47268.46058499996,433455.13011152734,-0.0954507189774595,-21388.680000000168,-621971.4600000009,457292.7599999993,902,10.0
66.75,5.75,10000,34,164.33042614860244,11.830399394283551,242,1917,66.93824777241136,72.34705288059747,0.1882477724113584,0.0028201913469866,559353.482659252,5767555.739629623,4812237.855233977,0.0969827614869608,0.469,-59416.99370499997,440089.5444501384,-0.1499645780679539,-33697.25999999978,-668424.1799999997,458398.370000001,905,10.0
66.75,6.0,10000,49,160.8587692509279,11.949144441258008,238,1917,67.0187623883639,72.49050679445719,0.2687623883638963,0.004026402821931,689631.42605644,5761453.678080941,4748516.283601397,0.1196974695258066,0.4631,-55773.77718299995,434043.59519487753,-0.0253361581228004,-32991.03000000026,-645467.4490000004,454324.5800000003,903,10.0
66.75,6.25,10000,49,156.77965063007883,11.644154634373544,235,1917,67.05447217252555,72.57496566186872,0.3044721725255499,0.0045613808618059,668169.1536011128,5801683.495962118,4833355.936734227,0.1151681497389763,0.4653,-55187.43676499995,431007.5779827342,-0.1159498469812391,-33697.25999999978,-619115.7600000006,457292.7599999993,903,10.0
66.75,6.5,10000,71,156.53276137438144,11.300967362806254,237,1917,67.06177000413197,72.61877397263112,0.3117700041319722,0.004670711672389,718348.3893890826,5701699.671823932,4759731.153595208,0.1259884649728119,0.4685,-47490.63013099995,433048.381986114,-0.1452768896002438,-19786.97999999934,-632077.9210000004,458054.2799999998,899,10.0
67.0,3.5,10000,0,135.03928535210568,11.962867260024884,188,1917,66.54923820143487,71.4489268178383,0.4507617985651251,0.0067277880382854,755195.5861501454,5694930.217030979,4646307.469487009,0.1326084003438171,0.4194,-7449.232131000003,377076.7099029177,0.0322448629657276,-7264.080000000074,-413143.63800000097,449280.8400000002,860,10.0
67.0,3.75,10000,0,142.76505018121367,13.471279232675933,200,1917,66.645880758493,71.57852863796593,0.3541192415069929,0.0052853618135372,871085.5720672512,5540950.436040163,4474303.007709682,0.1572086922852484,0.4211,-11343.798474999994,385508.3764172932,-0.0696337513942186,-7465.859999999404,-442443.1200000002,449677.56000000006,873,10.0
67.0,4.0,10000,0,151.77801097517766,13.02354657220254,211,1917,66.73090899609267,71.71332221012966,0.2690910039073344,0.0040162836404079,905575.7653203008,5612867.94236132,4550229.3141389415,0.1613392252623223,0.4173,-19159.955812999982,391604.7111299053,-0.1353716787813133,-9328.61999999918,-469667.4600000007,447583.380000001,884,10.0
67.0,4.25,10000,14,156.7273323246466,12.543903662819869,217,1917,66.79088516596414,71.83030136797844,0.2091148340358586,0.0031211169259083,850363.1015042423,5573298.958545678,4574158.278916201,0.1525780525733971,0.4265,-32405.588015999983,397851.4469302529,-0.1142429849266167,-14225.489999999292,-539536.9199999997,399417.2400000002,888,10.0
67.0,4.5,10000,12,162.15641931981324,13.955565479513233,228,1917,66.86835207034942,71.95542911239546,0.1316479296505832,0.0019648944723967,859748.204080069,5478252.587971281,4453848.7038903935,0.1569384014836842,0.4235,-25896.07418699998,397831.0483197334,-0.1048433876369718,-10997.010000000242,-507945.5249999994,447583.3800000008,893,10.0
67.0,4.75,10000,16,167.86370655014488,11.970886803294388,236,1917,66.94300423476741,72.08667181839638,0.0569957652325854,0.0008506830631729,783203.5224937433,5665164.929635845,4603664.2834675135,0.1382490240304596,0.4308,-31522.29712999997,411064.72780346114,-0.1381560211143514,-14225.489999999292,-552289.5299999996,450439.0800000001,891,10.0
67.0,5.0,10000,20,168.28724894668915,12.242899118511264,241,1917,67.00285641813706,72.20975409851636,0.0028564181370569,4.263310652323804e-05,774351.4251586682,5612222.860901124,4579236.165112723,0.1379758866229939,0.434,-32253.00473499997,410835.82226388913,-0.1243699075674473,-14225.489999999292,-562763.2799999993,454437.0600000005,896,10.0
67.0,5.25,10000,16,168.4864728958298,11.709601873536297,245,1917,67.07480516257927,72.34510393851846,0.0748051625792669,0.0011164949638696,848155.7411292722,5666023.300404432,4683380.185632611,0.1496915378143136,0.4392,-42674.37996199996,420954.5016119959,-0.1800066820071553,-14225.489999999292,-599506.6199999991,449862.8100000005,897,10.0
67.0,5.5,10000,29,168.51798271000112,12.14653580798756,249,1917,67.12152860325533,72.46021348572667,0.121528603255328,0.0018138597500795,755553.5326360242,5642484.093033177,4620386.410275333,0.1339044151792847,0.4576,-41772.36467099997,431696.305786725,-0.1328105742041521,-17958.420000000042,-599506.6199999994,470619.3599999994,900,10.0
67.0,5.75,10000,32,166.89091640284778,12.127680217328027,248,1917,67.18711087276922,72.59051977459396,0.1871108727692245,0.0027926995935705,756738.9313005337,5706233.953314268,4667015.079721815,0.1326161768851079,0.4658,-40608.11424899996,432352.5916152111,-0.1208050112275191,-19810.635000000184,-621971.4600000009,469743.2889999997,898,10.0
67.0,6.0,10000,46,164.45707960709862,11.113086770981509,247,1917,67.25417160116395,72.71728417309322,0.2541716011639465,0.0037936059875215,670278.9643422058,5821534.399708599,4907671.278395298,0.1151378516934911,0.4759,-49642.70903999995,442901.9502794792,-0.1501180406984643,-25510.919999999925,-646406.0489999988,475188.4800000005,900,10.0
67.0,6.25,10000,54,164.56177325936292,12.177301509985384,251,1917,67.26613699235972,72.7713126286595,0.2661369923597192,0.0039721939158167,715463.3522460004,5685758.102082529,4657222.838060164,0.1258342932288918,0.4717,-56116.33810099995,440906.7493807798,-0.1551804128557343,-25606.679999999706,-658349.828999999,465576.0,896,10.0
67.0,6.5,10000,71,160.1221451302442,12.160716022959432,248,1917,67.30766088359545,72.85967321333689,0.3076608835954459,0.0045919534864991,658915.4527938529,5722701.1805534,4728788.736453639,0.115140635864921,0.4868,-53426.79291099995,447793.944490245,-0.1726790139009151,-18847.62000000081,-668424.1799999997,470425.75,897,10.0
67.25,3.5,10000,0,138.6673173045454,13.065746838089265,196,1917,66.7499152011884,71.67508593959386,0.5000847988115993,0.0074362051867895,806731.5543819767,5570360.162243801,4539394.5066007925,0.1448257439168918,0.4286,-8177.363792000002,394532.79572681984,-0.1153763902272813,-5145.39000000013,-469477.0799999992,458398.370000001,863,10.0
67.25,3.75,10000,0,147.2642873596313,12.498750124987502,207,1917,66.8342162425358,71.80358211089249,0.4157837574641974,0.0061826581035568,948582.8308045266,5498033.054712351,4428273.873780339,0.1725313073539087,0.4171,-21678.71116199998,395428.5561002755,-0.1180942082582699,-7667.64000000013,-491656.3499999999,445489.2000000002,875,10.0
67.25,4.0,10000,23,151.90983406764167,11.663711859662216,213,1917,66.8953131466967,71.91650722952909,0.3546868533033063,0.0052741539524655,836072.4625230671,5598703.1311061205,4568585.699966855,0.1493332371702099,0.4318,-30742.806910999974,399072.7692285755,-0.173310275560135,-9685.439999999971,-515358.6599999997,425499.2999999997,882,10.0
67.25,4.25,10000,10,157.20305836758382,13.231713771567692,224,1917,66.97471678357653,72.03834170062218,0.2752832164234746,0.0040934307274866,748502.6507552618,5570526.480711609,4582397.9974827655,0.1343683857077085,0.4365,-18532.801836999988,399184.0717834653,-0.0571067961650178,-7667.64000000013,-515358.6599999997,457345.1239999996,887,10.0
67.25,4.5,10000,16,162.83546431946692,12.250098000784003,232,1917,67.0493319102042,72.161573565236,0.2006680897957977,0.0029839121159226,811095.8365276885,5627759.233745346,4588579.663920738,0.1441241181151052,0.4315,-28747.90422899997,410849.40095816005,-0.1235374930447966,-9483.660000000147,-549817.44,453485.16000000015,888,10.0
67.25,4.75,10000,15,165.57734350622377,12.828407224958946,239,1917,67.07516942227024,72.23935097247886,0.1748305777297645,0.0025997111930076,813780.8782123049,5622812.238285644,4565710.390577756,0.1447284461450238,0.4344,-31723.10239199997,415237.66110256943,-0.1376530429330342,-9887.219999999856,-562763.2799999991,454437.0600000005,893,10.0
67.25,5.0,10000,15,168.0792596694125,12.542644992976118,245,1917,67.11377697095372,72.33441973927536,0.1362230290462776,0.0020256212497587,849131.0769446054,5614462.084504508,4630145.940825552,0.1512399699497736,0.4395,-34554.91013899996,411097.4513084954,-0.2003986674825329,-13615.304999999906,-562763.2799999993,449862.8100000005,896,10.0
67.25,5.25,10000,19,169.09968662747767,12.779879357938858,250,1917,67.16363040305674,72.45259560301122,0.0863695969432569,0.0012843062742491,821614.7414681992,5660062.468912868,4686981.21769891,0.1451600129823315,0.436,-30016.89220799997,417404.63630719,-0.0861816460781371,-13707.359999999404,-569807.34,458398.370000001,899,10.0
67.25,5.5,10000,27,168.79571218164287,11.900228484386895,253,1917,67.23670054322645,72.59739022677228,0.0132994567735522,0.0001977614390119,763302.9420444021,5629336.06596079,4622135.971463113,0.1355937775077788,0.452,-38080.67707799997,429330.1910478152,-0.0806141980131517,-18967.319999999832,-599506.619999999,470619.3599999994,897,10.0
67.25,5.75,10000,37,166.8408381305002,11.944577161968466,253,1917,67.30382444703778,72.7297380316408,0.0538244470377833,0.0008003635247254,813145.6381346957,5652915.052701351,4668748.8686383525,0.1438453666035754,0.4613,-52391.05035699995,442060.2937583746,-0.1669463830435642,-25510.919999999925,-664235.8199999994,463248.1199999997,899,10.0
67.25,6.0,10000,62,168.1584321354986,11.724978895037989,259,1917,67.32425387752156,72.79761169309113,0.0742538775215564,0.0011041468776439,758579.4681303266,5711695.425023017,4741145.195132589,0.1328116105083228,0.4686,-50300.28239599995,438784.2494937455,-0.1644730937283954,-25510.919999999925,-654526.44,470813.73,896,10.0
67.25,6.25,10000,56,163.359979489384,10.98707919486684,256,1917,67.36353009042436,72.89399639924011,0.1135300904243621,0.0016881797832618,659145.0998851132,5737833.651335294,4709486.79425364,0.1148769971279524,0.4838,-49580.44157499995,451938.5058011199,-0.1462830216845657,-21388.6800000004,-668424.1799999997,484897.8599999994,898,10.0
67.25,6.5,10000,69,160.47757951505548,11.806933031075848,253,1917,67.4150474953485,72.97611967260993,0.165047495348503,0.0024542378490483,658908.9135425604,5709953.323100693,4741634.227077685,0.1153965498941681,0.4878,-51805.28193399995,446675.3576356236,-0.1583811892567072,-17050.410000000033,-668424.1799999997,480899.8799999999,896,10.0
67.5,3.5,10000,0,141.11245078049308,11.672425063031094,201,1917,66.96814777833367,71.9236613041547,0.5318522216663268,0.0078792921728344,858800.2998470466,5548846.084518061,4519744.474222135,0.1547709716157385,0.4307,-21239.98510699997,401590.6547424204,-0.0671426631572399,-5448.060000000056,-505649.28000000055,449862.8100000005,864,10.0
67.5,3.75,10000,17,147.60913063442342,12.962770921912265,210,1917,67.03591746394322,72.01899207279966,0.4640825360567788,0.0068752968304707,874925.196617598,5547646.486157625,4431390.697545758,0.1577110579775935,0.4254,-27265.010943999976,399645.20025635866,-0.1793400022914459,-7667.639999999665,-522593.0999999996,449280.8400000003,871,10.0
67.5,4.0,10000,15,154.18980293320814,12.151258870418976,226,1917,67.13585437237357,72.15291863794172,0.3641456276264279,0.00539475003891,821564.2365771551,5589542.591645543,4531680.005017071,0.146982373442348,0.4312,-24274.076106999968,401277.9429856023,-0.1688522010520342,-7264.080000000074,-522593.0999999999,453485.16000000015,876,10.0
67.5,4.25,10000,12,159.64675555098344,13.25837929571489,236,1917,67.21189990562898,72.27123934692247,0.2881000943710177,0.0042681495462372,795863.781791144,5558514.573520596,4499602.712454778,0.1431792201431735,0.4349,-19650.98124899997,402889.8108150562,-0.0697770310068163,-7667.639999999781,-522593.0999999997,465576.0,879,10.0
67.5,4.5,10000,14,163.154620306856,13.6492683992138,244,1917,67.2675549458178,72.36520902699957,0.2324450541821932,0.0034436304323287,856485.6531084077,5534566.032780307,4469932.173980559,0.154752088607415,0.4344,-27500.327026999963,409899.9169325869,-0.1307755041499966,-7805.580000000074,-544486.7999999998,450819.8400000003,884,10.0
67.5,4.75,10000,20,166.6025058265111,11.876484560570072,251,1917,67.30945072878707,72.46072963157266,0.1905492712129302,0.0028229521661174,793356.4242906529,5591173.402507953,4550178.32492411,0.1418944409656098,0.4412,-34662.955557999965,417237.2687304444,-0.1634082897128988,-8376.720000000205,-570378.48,457292.7599999993,888,10.0
67.5,5.0,10000,13,170.01598566911525,12.881286067600987,260,1917,67.38855532182434,72.60900996004794,0.1114446781756584,0.001651032269269,762974.5337623345,5644389.676973751,4632351.338118331,0.1351739651985553,0.4462,-37734.85598799997,420479.4242688444,-0.1120699434117198,-17050.41000000015,-570378.48,463248.1199999997,891,10.0
67.5,5.25,10000,12,173.60516029768132,12.677484787018257,269,1917,67.45513165736098,72.74648074521652,0.0448683426390204,0.0006647161872447,843716.9352017554,5628967.328463195,4582334.37990049,0.1498884050961625,0.4457,-33660.17072699996,428380.5278693045,-0.1112973260607017,-13707.359999999404,-576470.6399999999,481851.7799999993,890,10.0
67.5,5.5,10000,26,173.72400443159086,11.91951940497759,271,1917,67.51273198534989,72.8759397490003,0.0127319853498875,0.0001886220051835,778583.6584695815,5644145.925231137,4603054.083532736,0.137945345280508,0.4547,-36153.54796599997,434178.5797493533,-0.1289578453981401,-13317.47999999998,-599506.6199999994,480899.8799999999,892,10.0
67.5,5.75,10000,36,175.8503165941505,11.582653817642695,278,1917,67.53659006670635,72.95571850942689,0.0365900667063527,0.0005420750623163,723485.3366256037,5746228.47104467,4687938.078870773,0.1259061209054351,0.4611,-48699.366943999965,432723.2919765167,-0.0918059776356985,-25510.919999999925,-610929.4199999995,470425.75,890,10.0
67.5,6.0,10000,36,173.6163151227674,12.354220201620873,278,1917,67.58806242520544,73.07255202099216,0.088062425205436,0.001304628521562,668422.1565693765,5699486.15337121,4712979.172868322,0.1172776174171436,0.4687,-47511.11494299995,439562.4034409781,-0.143174487496902,-20682.449999999957,-646180.6899999992,472834.3230000008,893,10.0
67.5,6.25,10000,55,172.00802419750195,11.84946440420893,279,1917,67.62899893828912,73.15848914765736,0.128998938289115,0.0019110953820609,622387.9253037527,5695787.09623304,4696194.762298155,0.1092716273955138,0.4788,-56275.166035999966,445946.3185603745,-0.1614459414207987,-31023.675000000745,-664426.1999999988,470619.3599999994,892,10.0
